State / UT,City/Town/Village,Location,"SO2 Minimum (24-hourly average)","SO2 Maximum (24-hourly average)","SO2 Annual Average","NO2 Minimum (24-hourly average)","NO2 Maximum (24-hourly average)","NO2 Annual Average","PM10 Minimum (24-hourly average)","PM10 Maximum (24-hourly average)","PM10 Annual Average","PM2.5 Minimum (24-hourly average)","PM2.5 Maximum (24-hourly average)","PM2.5 Annual Average"
Andhra Pradesh,Anantapur,Kamala Nagar,5,13,6,10,30,15,30,247,66,18,47,31
Andhra Pradesh,Anantapur,APIIC Zonl office industrial estate,4,12,6,10,23,15,28,92,60,18,47,31
Andhra Pradesh,Anantapur,"D.No.6/5/545, Ram Nagar Colony",4,12,5,10,27,14,25,93,54,,
Andhra Pradesh,Chitoor,GNC Toll Gate Tirumala,2,10,5,5,55,17,9,121,44,4,92,23
Andhra Pradesh,Chitoor,"Near Nutrine Confectionery, Palamaner Road",4,6,5,9,18,12,25,104,48,,
Andhra Pradesh,Chitoor,"O/O Mines and Geology, Old Collector Office, Greamspet",4,11,5,9,17,11,21,105,41,8,30,13
Andhra Pradesh,Chitoor,"Sankar Foundary, Industrial Estate, Adjacent of DIC Office",4,6,5,9,19,11,25,90,42,,
Andhra Pradesh,Chitoor,"Rangachari street, Shanthapeta.",4,6,4,9,17,11,20,89,39,,
Andhra Pradesh,Eluru,Ashram Diagnostic Centre,4,6,5,14,23,18,25,74,61,,
Andhra Pradesh,Eluru,"M/s Laxmi Propylene Ltd., Plot. No. 25, Industrial Park, Satrampadu",4,6,5,14,22,17,28,72,60,,
Andhra Pradesh,Eluru,"Somalingeswara nilayam D.N.7B-18-5, Thooru Veedhi, Eastern street, Paidichintaadu",4,6,5,14,22,17,22,70,60,,
Andhra Pradesh,Guntur,"Near Hindu College, Market Road",4,6,5,15,66,18,34,133,62,13,39,24
Andhra Pradesh,Guntur,"A.P. Pollution Control Board, D.No.4-5-4/5C,4/3, Navabharath nagar, Ring Road",,,,,14,25,17,25,103,42,,
Andhra Pradesh,Kadapa,"Near ICL Industries, Yerragunta, YSR",4,16,6,10,24,14,25,85,47,,
Andhra Pradesh,Kadapa,"Devi Diabetes & Hormone Centre, 7 Roads",4,17,6,10,22,13,22,79,44,,
Andhra Pradesh,Kadapa,"DIC Office, Kadapa",4,15,6,10,36,14,24,86,53,,
Andhra Pradesh,Kadapa,Rajiv Gandhi Institute of Medical Sciences,4,15,5,9,22,12,16,70,37,,
Andhra Pradesh,Kadapa,Municipal Primary School,4,15,5,9,24,13,21,89,49,,
Andhra Pradesh,Kakinada,Office Building Ramanayyapeta,4,13,7,9,22,13,12,151,50,,
Andhra Pradesh,Kakinada,Gram Panchayathi building, Suryaraopeta,5,13,8,10,23,14,11,170,54,,
Andhra Pradesh,Kakinada,"MEE Seva / MEPMA Office, Sailipeta",5,12,7,9,19,13,12,129,48,,
Andhra Pradesh,Kakinada,"Petro Chemical Engineering Block, JNTU, Pithapuram Road",4,11,7,9,20,12,12,115,48,,
Andhra Pradesh,Kakinada,"Mourya Inn, Krishna Nagar",4,19,5,9,24,13,18,85,45,,
Andhra Pradesh,Kurnool,"APIIC Building Industrial estate, Kallur at IDA Bobbili Growth Center",4,13,6,9,28,14,12,121,57,,
Andhra Pradesh,Kurnool,Rajvihar Circle,5,16,6,10,22,16,25,94,69,12,45,32
Andhra Pradesh,Kurnool,"Pump House, Venkataramana Colony",4,20,5,9,23,12,14,73,39,4,36,19
Andhra Pradesh,Nellore,"Venkatareddy Nagar, Vedayapalem",4,12,5,12,26,17,41,72,60,,
Andhra Pradesh,Nellore,"D. No.15-471, James Garden, Venkata Ramapuram, Nellore, SPSR Nellore District",4,5,5,14,24,17,42,75,60,,
Andhra Pradesh,Nellore,"Chandramouli nagar",4,5,5,14,24,17,39,67,54,20,36,27
Andhra Pradesh,Nellore,"Dr.P.V. Rama chandra Reddy Hospital, Brindavnam",4,5,5,12,25,17,37,103,54,,
